imdb_id,title_ieee,year_ieee,imdb_rating,num_raters,num_reviews,runtime_min,mpaa,genres_ieee,genres_list,primary_genre,num_genres,release_date_parsed,id,title_tmdb,vote_average,vote_count,status,release_date,revenue,runtime,budget,original_language,popularity,genres_tmdb,production_companies,production_countries,year_tmdb,countries_list,primary_country,num_countries,tmdb_genres_list,tmdb_primary_genre,primary_company
tt0096438,Who Framed Roger Rabbit,1988,7.7,177334,286,104,PG,Animation; Adventure; Comedy; ,"['Animation', 'Adventure', 'Comedy']",Animation,3,1988-06-22,856,Who Framed Roger Rabbit,7.52,5216,Released,1988-06-21,329803958,104,70000000,en,29.829,"Fantasy, Animation, Comedy, Crime","Amblin Entertainment, Silver Screen Partners III, Touchstone Pictures",United States of America,1988.0,['United States of America'],United States of America,1,"['Fantasy', 'Animation', 'Comedy', 'Crime']",Fantasy,Amblin Entertainment
tt0120917,The Emperor's New Groove,2000,7.3,173677,326,78,G,Animation; Adventure; Comedy; ,"['Animation', 'Adventure', 'Comedy']",Animation,3,2000-12-15,11688,The Emperor's New Groove,7.551,6109,Released,2000-12-15,169327687,78,100000000,en,76.823,"Adventure, Animation, Comedy, Family, Fantasy","Walt Disney Pictures, Walt Disney Feature Animation",United States of America,2000.0,['United States of America'],United States of America,1,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",Adventure,Walt Disney Pictures
tt5311514,Your Name.,2016,8.4,173204,624,106,PG,Animation; Drama; Fantasy; ,"['Animation', 'Drama', 'Fantasy']",Animation,3,2017-04-07,372058,Your Name.,8.514,10303,Released,2016-08-26,357986087,106,0,ja,68.999,"Romance, Animation, Drama","CoMix Wave Films, TOHO, KADOKAWA, East Japan Marketing & Communications, AMUSE, voque ting, Lawson Entertainment, 4Kids Entertainment",Japan,2016.0,['Japan'],Japan,1,"['Romance', 'Animation', 'Drama']",Romance,CoMix Wave Films
tt0461770,Enchanted,2007,7.0,172996,419,107,PG,Animation; Comedy; ,"['Animation', 'Comedy']",Animation,2,2007-11-21,4523,Enchanted,6.805,5088,Released,2007-11-20,340487652,107,85000000,en,26.472,"Comedy, Family, Fantasy, Romance","Walt Disney Pictures, Josephson Entertainment, Andalasia Productions, Right Coast",United States of America,2007.0,['United States of America'],United States of America,1,"['Comedy', 'Family', 'Fantasy', 'Romance']",Comedy,Walt Disney Pictures
tt0120630,Chicken Run,2000,7.0,172974,388,84,G,Animation; Adventure; Comedy; ,"['Animation', 'Adventure', 'Comedy']",Animation,3,2000-06-23,7443,Chicken Run,6.758,4494,Released,2000-06-23,224834564,84,45000000,en,36.884,"Animation, Comedy, Family","DreamWorks Animation, Aardman, Pathé, DreamWorks Pictures","United Kingdom, United States of America, France",2000.0,"['United Kingdom', 'United States of America', 'France']",United Kingdom,3,"['Animation', 'Comedy', 'Family']",Animation,DreamWorks Animation
tt1700841,Sausage Party,2016,6.1,170630,544,89,R,Animation; Adventure; Comedy; ,"['Animation', 'Adventure', 'Comedy']",Animation,3,2016-08-12,223702,Sausage Party,5.734,6789,Released,2016-07-11,140705322,89,19000000,en,44.804,"Adventure, Animation, Comedy, Fantasy","Columbia Pictures, Annapurna Pictures, Point Grey Pictures, Nitrogen Studios Canada","Canada, United States of America",2016.0,"['Canada', 'United States of America']",Canada,2,"['Adventure', 'Animation', 'Comedy', 'Fantasy']",Adventure,Columbia Pictures
tt0129167,The Iron Giant,1999,8.0,167070,577,86,PG,Animation; Action; Adventure; ,"['Animation', 'Action', 'Adventure']",Animation,3,1999-08-06,10386,The Iron Giant,7.925,5105,Released,1999-08-06,23159305,86,70000000,en,41.39,"Family, Animation, Science Fiction, Drama","Warner Bros. Pictures, Warner Bros. Animation",United States of America,1999.0,['United States of America'],United States of America,1,"['Family', 'Animation', 'Science Fiction', 'Drama']",Family,Warner Bros. Pictures
tt0338348,The Polar Express,2004,6.6,167034,521,100,G,Animation; Adventure; Comedy; ,"['Animation', 'Adventure', 'Comedy']",Animation,3,2004-11-10,5255,The Polar Express,6.707,5682,Released,2004-11-10,310634054,100,165000000,en,45.535,"Animation, Adventure, Family, Fantasy","Golden Mean, Playtone, ImageMovers, Castle Rock Entertainment, Shangri-La Entertainment",United States of America,2004.0,['United States of America'],United States of America,1,"['Animation', 'Adventure', 'Family', 'Fantasy']",Animation,Golden Mean
tt0366548,Happy Feet,2006,6.4,165838,585,108,PG,Animation; Adventure; Comedy; ,"['Animation', 'Adventure', 'Comedy']",Animation,3,2006-11-17,9836,Happy Feet,6.174,4752,Released,2006-11-16,384335608,108,100000000,en,33.717,"Animation, Comedy, Family","Kennedy Miller Productions, Animal Logic",Australia,2006.0,['Australia'],Australia,1,"['Animation', 'Comedy', 'Family']",Animation,Kennedy Miller Productions
tt0114148,Pocahontas,1995,6.7,164719,262,81,G,Animation; Adventure; Drama; ,"['Animation', 'Adventure', 'Drama']",Animation,3,1995-06-23,10530,Pocahontas,6.926,5306,Released,1995-06-14,346079773,81,55000000,en,37.713,"Adventure, Animation, Family, Romance","Walt Disney Pictures, Walt Disney Feature Animation",United States of America,1995.0,['United States of America'],United States of America,1,"['Adventure', 'Animation', 'Family', 'Romance']",Adventure,Walt Disney Pictures
tt0307453,Shark Tale,2004,6.0,162954,317,90,PG,Animation; Adventure; Comedy; ,"['Animation', 'Adventure', 'Comedy']",Animation,3,2004-10-01,10555,Shark Tale,6.023,5923,Released,2004-09-20,367275019,90,75000000,en,42.747,"Animation, Action, Comedy, Family","DreamWorks Animation, DreamWorks Pictures",United States of America,2004.0,['United States of America'],United States of America,1,"['Animation', 'Action', 'Comedy', 'Family']",Animation,DreamWorks Animation
tt0275847,Lilo & Stitch,2002,7.2,162337,394,85,PG,Animation; Adventure; Comedy; ,"['Animation', 'Adventure', 'Comedy']",Animation,3,2002-06-21,11544,Lilo & Stitch,7.516,5665,Released,2002-06-21,273144151,85,80000000,en,44.02,"Animation, Family","Walt Disney Pictures, Walt Disney Feature Animation",United States of America,2002.0,['United States of America'],United States of America,1,"['Animation', 'Family']",Animation,Walt Disney Pictures
tt0978762,Mary and Max,2009,8.1,159951,232,92,Not Rated,Animation; Comedy; Drama; ,"['Animation', 'Comedy', 'Drama']",Animation,3,2009-04-09,24238,Mary and Max,7.872,1775,Released,2009-02-09,1740429,92,8240000,en,17.545,"Animation, Comedy, Drama","icon, Melodrama Pictures",Australia,2009.0,['Australia'],Australia,1,"['Animation', 'Comedy', 'Drama']",Animation,icon
tt0442933,Beowulf,2007,6.2,159254,535,115,PG-13,Animation; Action; Adventure; ,"['Animation', 'Action', 'Adventure']",Animation,3,2007-11-16,2310,Beowulf,5.889,2609,Released,2007-11-05,195735876,115,70000000,en,27.464,"Adventure, Action, Animation","Paramount, Shangri-La Entertainment, ImageMovers",United States of America,2007.0,['United States of America'],United States of America,1,"['Adventure', 'Action', 'Animation']",Adventure,Paramount
tt1277953,Madagascar 3: Europe's Most Wanted,2012,6.8,157811,187,93,PG,Animation; Adventure; Comedy; ,"['Animation', 'Adventure', 'Comedy']",Animation,3,2012-06-08,80321,Madagascar 3: Europe's Most Wanted,6.606,5658,Released,2012-06-06,746921274,93,145000000,en,38.66,"Animation, Family, Comedy, Adventure","DreamWorks Animation, Paramount, Pacific Data Images",United States of America,2012.0,['United States of America'],United States of America,1,"['Animation', 'Family', 'Comedy', 'Adventure']",Animation,DreamWorks Animation
tt0094625,Akira,1988,8.0,157623,526,124,R,Animation; Drama; Sci-Fi; ,"['Animation', 'Drama', 'Sci-Fi']",Animation,3,1988-07-16,149,Akira,7.946,3727,Released,1988-07-16,553171,124,10000000,ja,32.116,"Animation, Science Fiction, Action","MBS, Sumitomo Corporation, TOHO, Studio Fuga, Studio Aoi, Kodansha, Bandai Entertainment, Tokyo Movie Shinsha",Japan,1988.0,['Japan'],Japan,1,"['Animation', 'Science Fiction', 'Action']",Animation,MBS
tt0117705,Space Jam,1996,6.4,157470,184,88,PG,Animation; Adventure; Comedy; ,"['Animation', 'Adventure', 'Comedy']",Animation,3,1996-11-15,2300,Space Jam,6.835,5608,Released,1996-11-15,250200000,88,80000000,en,27.025,"Family, Animation, Comedy, Science Fiction","Warner Bros. Pictures, Northern Lights Entertainment, Courtside Seats Productions, Warner Bros. Animation",United States of America,1996.0,['United States of America'],United States of America,1,"['Family', 'Animation', 'Comedy', 'Science Fiction']",Family,Warner Bros. Pictures
tt0327084,Over the Hedge,2006,6.7,155579,292,83,PG,Animation; Adventure; Comedy; ,"['Animation', 'Adventure', 'Comedy']",Animation,3,2006-05-19,7518,Over the Hedge,6.544,4138,Released,2006-05-17,343397247,83,80000000,en,29.575,"Family, Comedy, Animation","DreamWorks Animation, Paramount",United States of America,2006.0,['United States of America'],United States of America,1,"['Family', 'Comedy', 'Animation']",Family,DreamWorks Animation
tt1216475,Cars 2,2011,6.1,153400,336,106,G,Animation; Adventure; Comedy; ,"['Animation', 'Adventure', 'Comedy']",Animation,3,2011-06-24,49013,Cars 2,6.08,7115,Released,2011-06-11,559852396,106,200000000,en,72.036,"Animation, Family, Adventure, Comedy","Pixar, Walt Disney Pictures",United States of America,2011.0,['United States of America'],United States of America,1,"['Animation', 'Family', 'Adventure', 'Comedy']",Animation,Pixar
tt1446192,Rise of the Guardians,2012,7.3,152650,215,97,PG,Animation; Action; Adventure; ,"['Animation', 'Action', 'Adventure']",Animation,3,2012-11-21,81188,Rise of the Guardians,7.36,6229,Released,2012-11-21,306941670,97,145000000,en,36.796,"Family, Animation, Fantasy, Action, Adventure","DreamWorks Animation, Paramount",United States of America,2012.0,['United States of America'],United States of America,1,"['Family', 'Animation', 'Fantasy', 'Action', 'Adventure']",Family,DreamWorks Animation
tt0120587,Antz,1998,6.5,143835,307,83,PG,Animation; Adventure; Comedy; ,"['Animation', 'Adventure', 'Comedy']",Animation,3,1998-10-02,8916,Antz,6.14,4134,Released,1998-10-02,171757863,83,60000000,en,25.402,"Adventure, Animation, Comedy, Family","DreamWorks Animation, Pacific Data Images, DreamWorks Pictures",United States of America,1998.0,['United States of America'],United States of America,1,"['Adventure', 'Animation', 'Comedy', 'Family']",Adventure,DreamWorks Animation
tt0092067,Castle in the Sky,1986,8.0,143574,231,125,PG,Animation; Adventure; Drama; ,"['Animation', 'Adventure', 'Drama']",Animation,3,1986-08-02,10515,Castle in the Sky,7.961,3735,Released,1986-08-02,5228752,125,3000000,ja,40.12,"Adventure, Fantasy, Animation, Action, Family, Romance","Studio Ghibli, Nibariki, Tokuma Shoten",Japan,1986.0,['Japan'],Japan,1,"['Adventure', 'Fantasy', 'Animation', 'Action', 'Family', 'Romance']",Adventure,Studio Ghibli
tt0892782,Monsters vs. Aliens,2009,6.4,143391,211,94,PG,Animation; Action; Adventure; ,"['Animation', 'Action', 'Adventure']",Animation,3,2009-03-27,15512,Monsters vs Aliens,6.2,4280,Released,2009-03-19,381509870,94,175000000,en,31.569,"Animation, Family, Adventure, Science Fiction","DreamWorks Animation, Paramount",United States of America,2009.0,['United States of America'],United States of America,1,"['Animation', 'Family', 'Adventure', 'Science Fiction']",Animation,DreamWorks Animation
tt0087544,Nausicaä of the Valley of the Wind,1984,8.1,142815,236,117,PG,Animation; Adventure; Fantasy; ,"['Animation', 'Adventure', 'Fantasy']",Animation,3,1987-11-25,81,Nausicaä of the Valley of the Wind,7.928,3174,Released,1984-03-11,3301446,117,1000000,ja,37.272,"Adventure, Animation, Fantasy",Topcraft,Japan,1984.0,['Japan'],Japan,1,"['Adventure', 'Animation', 'Fantasy']",Adventure,Topcraft
tt0448694,Puss in Boots,2011,6.6,140720,154,90,PG,Animation; Adventure; Comedy; ,"['Animation', 'Adventure', 'Comedy']",Animation,3,2011-10-28,417859,Puss in Boots,6.538,3558,Released,2011-10-27,554987477,90,130000000,en,38.048,"Animation, Family, Fantasy, Adventure, Comedy","DreamWorks Animation, Paramount",United States of America,2011.0,['United States of America'],United States of America,1,"['Animation', 'Family', 'Fantasy', 'Adventure', 'Comedy']",Animation,DreamWorks Animation
tt0108052,Schindler's List,1993,8.9,1173324,1814,195,R,Biography; Drama; History; ,"['Biography', 'Drama', 'History']",Biography,3,1994-02-04,424,Schindler's List,8.573,14594,Released,1993-12-15,321365567,195,22000000,en,65.084,"Drama, History, War",Amblin Entertainment,United States of America,1993.0,['United States of America'],United States of America,1,"['Drama', 'History', 'War']",Drama,Amblin Entertainment
tt0993846,The Wolf of Wall Street,2013,8.2,1128148,1436,180,R,Biography; Crime; Drama; ,"['Biography', 'Crime', 'Drama']",Biography,3,2013-12-25,106646,The Wolf of Wall Street,8.035,22222,Released,2013-12-25,392000000,180,100000000,en,97.444,"Crime, Drama, Comedy","EMJAG Productions, Red Granite Pictures, Appian Way, Sikelia Productions",United States of America,2013.0,['United States of America'],United States of America,1,"['Crime', 'Drama', 'Comedy']",Crime,EMJAG Productions
tt0099685,Goodfellas,1990,8.7,982784,1296,146,R,Biography; Crime; Drama; ,"['Biography', 'Crime', 'Drama']",Biography,3,1990-09-21,769,GoodFellas,8.464,11726,Released,1990-09-12,46835000,145,25000000,en,83.57,"Drama, Crime",Winkler Films,United States of America,1990.0,['United States of America'],United States of America,1,"['Drama', 'Crime']",Drama,Winkler Films
tt0112573,Braveheart,1995,8.3,936728,1271,178,R,Biography; Drama; History; ,"['Biography', 'Drama', 'History']",Biography,3,1995-05-24,197,Braveheart,7.932,9347,Released,1995-05-24,213216216,177,72000000,en,33.766,"Action, Drama, History, War","Icon Entertainment International, The Ladd Company, B.H. Finance C.V.",United States of America,1995.0,['United States of America'],United States of America,1,"['Action', 'Drama', 'History', 'War']",Action,Icon Entertainment International
tt0268978,A Beautiful Mind,2001,8.2,821709,1292,135,PG-13,Biography; Drama; ,"['Biography', 'Drama']",Biography,2,2002-01-04,453,A Beautiful Mind,7.851,9475,Released,2001-12-11,316800000,135,58000000,en,36.253,"Drama, Romance","Universal Pictures, Imagine Entertainment, DreamWorks Pictures",United States of America,2001.0,['United States of America'],United States of America,1,"['Drama', 'Romance']",Drama,Universal Pictures
tt0264464,Catch Me If You Can,2002,8.1,790873,828,141,PG-13,Biography; Crime; Drama; ,"['Biography', 'Crime', 'Drama']",Biography,3,2002-12-25,640,Catch Me If You Can,7.971,14393,Released,2002-12-16,352114312,141,52000000,en,44.814,"Drama, Crime","Parkes/MacDonald Productions, Kemp Company, Splendid Pictures",United States of America,2002.0,['United States of America'],United States of America,1,"['Drama', 'Crime']",Drama,Parkes/MacDonald Productions
tt1675434,The Intouchables,2011,8.5,731145,622,112,R,Biography; Comedy; Drama; ,"['Biography', 'Comedy', 'Drama']",Biography,3,2012-07-13,77338,The Intouchables,8.277,16083,Released,2011-11-02,426588510,113,13000000,fr,41.656,"Drama, Comedy","Gaumont, CinéCinéma, Quad Productions, Chaocorp, Ten Films, TF1, Canal+, TF1 Films Production",France,2011.0,['France'],France,1,"['Drama', 'Comedy']",Drama,Gaumont
tt0253474,The Pianist,2002,8.5,701576,924,150,R,Biography; Drama; Music; ,"['Biography', 'Drama', 'Music']",Biography,3,2003-03-28,423,The Pianist,8.382,8351,Released,2002-09-17,120072577,150,35000000,en,49.528,"Drama, War","Canal+ Polska, Bac Films, Heritage Films, Studio Babelsberg, Agencja Produkcji Filmowej, FFF Bayern, Filmboard Berlin-Brandenburg (FBB), R.P. Productions, StudioCanal, Canal+, TVP, Runteam, FFA","France, Germany, Poland, United Kingdom",2002.0,"['France', 'Germany', 'Poland', 'United Kingdom']",France,4,"['Drama', 'War']",Drama,Canal+ Polska
tt2084970,The Imitation Game,2014,8.0,662291,825,114,PG-13,Biography; Drama; Thriller; ,"['Biography', 'Drama', 'Thriller']",Biography,3,2014-12-25,205596,The Imitation Game,8.007,15973,Released,2014-11-14,233555708,113,14000000,en,47.491,"History, Drama, Thriller, War","Bristol Automotive, Black Bear Pictures, The Weinstein Company, FilmNation Entertainment","United Kingdom, United States of America",2014.0,"['United Kingdom', 'United States of America']",United Kingdom,2,"['History', 'Drama', 'Thriller', 'War']",History,Bristol Automotive
tt1504320,The King's Speech,2010,8.0,624817,754,118,R,Biography; Drama; History; ,"['Biography', 'Drama', 'History']",Biography,3,2010-12-25,45269,The King's Speech,7.74,8145,Released,2010-11-26,414211549,118,15000000,en,29.833,"Drama, History","The Weinstein Company, UK Film Council, Momentum Pictures, Aegis Film Fund, Molinare Investment, FilmNation Entertainment, See-Saw Films, Bedlam Productions","United Kingdom, United States of America",2010.0,"['United Kingdom', 'United States of America']",United Kingdom,2,"['Drama', 'History']",Drama,The Weinstein Company
